what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329958829828
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329958829900
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329958829954
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329958830056
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329959092729
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329959095054
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329959275231
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329959309277
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329959315032
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329959319117
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329959323806
